_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
086.3806670816282	+09.1055355733150	086.38066672319	0.2080	+09.10553709820	0.1878	3336186868747252352	0.3179	0.2577	-0.082	0.483	0.354	0.415	0	6.8462e+02	1.9551e+00	18.5997	0.0031	2.9014e+02	1.3961e+01	19.1949	0.0522	6.2349e+02	1.0150e+01	17.7749	0.0177	1.4200							
086.3598756321199	+09.1071843371162	086.35987853839	0.8558	+09.10717373710	0.7372	3336186907403112960	-0.4734	1.1708	0.666	2.923	-2.462	2.910	0	1.4140e+02	1.5560e+00	20.3122	0.0119	1.1928e+02	1.3251e+01	20.1600	0.1206	2.9115e+02	6.9161e+00	18.6016	0.0258	1.5584							
086.3751690234950	+09.0892253758424	086.37518929026	0.1721	+09.08921340478	0.1644	3336186834387506688	0.9731	0.2071	4.648	0.371	-2.780	0.339	0	9.7821e+02	2.3294e+00	18.2123	0.0026	3.3367e+02	9.5191e+00	19.0431	0.0310	1.0131e+03	1.4113e+01	17.2478	0.0151	1.7953							
086.3810584738006	+09.0916842823069	086.38108522264	0.1273	+09.09167013786	0.1146	3336186834387507584	0.3134	0.1589	6.135	0.295	-3.285	0.254	0	1.3174e+03	2.5029e+00	17.8890	0.0021	3.7144e+02	6.8242e+00	18.9267	0.0199	1.5354e+03	7.6562e+00	16.7964	0.0054	2.1303							
086.3618146912791	+09.0971863757108	086.36183403091	0.0823	+09.09714903119	0.0743	3336186907405326080	1.2835	0.1056	4.435	0.193	-8.674	0.168	0	8.7136e+03	8.0707e+00	15.8379	0.0010	2.8730e+03	3.7227e+01	16.7055	0.0141	1.0367e+04	1.8656e+02	14.7227	0.0195	1.9828			3955.78			1.27	0.359
086.3617803680830	+09.0976947466129	086.36178294027	0.0560	+09.09769334580	0.0524	3336186907405325952	0.0534	0.0687	0.590	0.119	-0.325	0.106	0	5.4017e+03	4.3468e+00	16.3570	0.0009																
086.3793864995802	+09.1132710336128	086.37939011124	0.0436	+09.11326422256	0.0408	3336186941765059456	0.1148	0.0556	0.828	0.097	-1.582	0.085	0	1.5513e+04	1.0279e+01	15.2117	0.0007	4.0474e+03	2.3763e+01	16.3335	0.0064	1.7543e+04	2.7918e+01	14.1516	0.0017	2.1818			3595.33	1.7030	0.8340		
086.3621169808578	+09.1054346994378	086.36211769461	0.3669	+09.10543924026	0.3180	3336186903106990464	0.7989	0.5244	0.164	1.168	1.055	1.185	0	3.0367e+02	1.4141e+00	19.4824	0.0051	1.3251e+02	2.6411e+01	20.0458	0.2164	3.6553e+02	2.6944e+01	18.3546	0.0800	1.6912							
086.3809498660634	+09.1108895824650	086.38095307696	0.2367	+09.11088065490	0.2078	3336186937466732800	0.1433	0.2817	0.736	0.639	-2.073	0.602	0	6.1871e+02	1.9352e+00	18.7096	0.0034	2.0802e+02	1.5578e+01	19.5561	0.0813	6.4597e+02	1.0563e+01	17.7364	0.0178	1.8197							
086.3713756046618	+09.1186791648724	086.37139001889	0.4898	+09.11865275117	0.4234	3336186937466736512	0.1020	0.7084	3.306	1.555	-6.135	1.613	0	2.2742e+02	1.6612e+00	19.7963	0.0079	8.3688e+01	9.0083e+00	20.5447	0.1169	2.9089e+02	1.2127e+01	18.6026	0.0453	1.9421							
086.3752093340924	+09.1079589183520	086.37520311676	0.1571	+09.10797114956	0.1410	3336186937466730880	0.3987	0.1930	-1.426	0.365	2.841	0.312	0	1.0546e+03	2.2977e+00	18.1307	0.0024	3.8728e+02	1.0929e+01	18.8813	0.0306	1.0612e+03	8.9575e+00	17.1974	0.0092	1.6839							
086.3570254017098	+09.1055567971892	086.35701105263	0.3141	+09.10555077379	0.2919	3336186903106990592	0.9799	0.3962	-3.291	0.804	-1.399	0.828	0	3.4367e+02	1.5393e+00	19.3480	0.0049	8.6344e+01	8.6777e+00	20.5108	0.1091	4.5706e+02	9.8898e+00	18.1120	0.0235	2.3988							
086.3747168783558	+09.0986186068343	086.37473433484	0.1070	+09.09862593868	0.0898	3336186834387510784	0.3776	0.1605	4.003	0.344	1.703	0.365	0	2.0744e+03	3.2336e+00	17.3961	0.0017	8.0866e+02	1.3353e+01	18.0820	0.0179	1.9468e+03	1.6839e+01	16.5386	0.0094	1.5434							
086.3676929753292	+09.1000139261011	086.36769348860	0.8060	+09.10001515964	0.6868	3336186907404386560	-0.3222	1.0442	0.118	2.533	0.287	2.484	0	1.3459e+02	1.3426e+00	20.3658	0.0108	7.7643e+01	1.0535e+01	20.6261	0.1473	1.4713e+02	6.7614e+00	19.3426	0.0499	1.2835							
086.3784961059429	+09.1100131738921	086.37850085968	0.4688	+09.11000067605	0.4022	3336186941762845824	-0.5140	0.6636	1.090	1.529	-2.903	1.564	0	2.2278e+02	1.4355e+00	19.8187	0.0070	1.1040e+02	1.3054e+01	20.2440	0.1284	2.3927e+02	8.1189e+00	18.8147	0.0368	1.4293							
086.4018380830999	+09.1098341197288	086.40184882210	0.4723	+09.10983441433	0.4232	3336186976122577664	0.7057	0.5808	2.463	1.178	0.068	1.033	0	1.9228e+02	1.2374e+00	19.9785	0.0070	6.7525e+01	8.3687e+00	20.7777	0.1346	2.4183e+02	9.8944e+00	18.8032	0.0444	1.9746							
086.4008887269661	+09.1070260026336	086.40088872697	1.6227	+09.10702600263	1.8266	3336186976122578304							0	1.2325e+02	2.1283e+00	20.4614	0.0187																
086.3999427880012	+09.1200905568750	086.39999920002	0.4151	+09.11996921476	0.3771	3336187010482312576	2.6097	0.4996	12.937	1.005	-28.183	0.867	0	2.5695e+02	1.2995e+00	19.6638	0.0055	6.4298e+01	1.2927e+01	20.8309	0.2183	3.7856e+02	1.1751e+01	18.3166	0.0337	2.5143							
086.4004394340479	+09.1073193820165	086.40044201129	0.0703	+09.10732088168	0.0643	3336186976124796288	0.5265	0.0834	0.591	0.150	0.348	0.120	0	3.8852e+03	3.9739e+00	16.7148	0.0011	1.6200e+03	1.6981e+01	17.3276	0.0114	3.3990e+03	1.2715e+01	15.9335	0.0041	1.3941			4728.98	1.1915	0.6335		
086.4120477785656	+09.1225755630306	086.41206457081	0.0546	+09.12257135925	0.0503	3336187010484531712	0.9056	0.0676	3.851	0.115	-0.976	0.090	0	7.0828e+03	5.8577e+00	16.0629	0.0009	2.9449e+03	1.9224e+01	16.6787	0.0071	6.0671e+03	1.7530e+01	15.3045	0.0031	1.3742			5005.56	1.0027	0.4930	0.82	0.376
086.4095295925232	+09.1213937866813	086.40952944977	0.1051	+09.12140076414	0.0882	3336187010484532096	0.4980	0.1597	-0.033	0.339	1.621	0.368	0	2.4730e+03	3.2271e+00	17.2053	0.0014	9.9750e+02	1.2443e+01	17.8541	0.0135	2.2022e+03	1.2226e+01	16.4048	0.0060	1.4493							
086.3898757425278	+09.1290197080529	086.38987428437	0.3812	+09.12901815562	0.3451	3336187074905699072	0.3185	0.4609	-0.334	0.947	-0.361	0.828	0	2.8405e+02	1.1597e+00	19.5549	0.0044	1.1385e+02	1.4489e+01	20.2105	0.1382	2.4875e+02	9.3744e+00	18.7725	0.0409	1.4380							
086.3933408899228	+09.1150633703974	086.39334924525	0.3825	+09.11505843211	0.3296	3336186971826473088	-0.8953	0.5735	1.916	1.226	-1.147	1.268	0	2.8318e+02	1.4840e+00	19.5582	0.0057	1.4431e+02	1.2460e+01	19.9531	0.0937	2.7070e+02	1.0111e+01	18.6807	0.0406	1.2724							
086.3830108697271	+09.1278279405196	086.38302144844	0.2410	+09.12782579488	0.2074	3336187040545959296	-0.1441	0.3575	2.426	0.771	-0.498	0.810	0	5.4407e+02	1.8748e+00	18.8492	0.0037	2.4663e+02	1.4795e+01	19.3713	0.0651	4.8376e+02	8.8249e+00	18.0503	0.0198	1.3209							
086.3828107212697	+09.1261717263090	086.38281154485	0.4379	+09.12616924225	0.3780	3336187040545956864	-0.5467	0.6367	0.189	1.405	-0.577	1.426	0	2.4671e+02	1.3272e+00	19.7079	0.0058	9.1369e+01	7.2370e+00	20.4494	0.0860	3.2185e+02	4.4896e+00	18.4928	0.0151	1.9566							
086.3952394269465	+09.1250132247642	086.39524428191	0.3891	+09.12501403911	0.3491	3336187074905694848	0.2152	0.4757	1.113	0.965	0.189	0.841	0	2.4839e+02	1.3090e+00	19.7005	0.0057	1.0444e+02	9.3867e+00	20.3042	0.0976	2.4705e+02	9.6616e+00	18.7799	0.0425	1.5242							
086.4062257039799	+09.1192819659059	086.40622427165	0.2318	+09.11928440654	0.2083	3336187006186213632	-0.3470	0.2856	-0.328	0.559	0.567	0.499	0	5.2066e+02	1.7255e+00	18.8970	0.0036	2.1143e+02	9.6244e+00	19.5385	0.0494	4.7384e+02	8.4963e+00	18.0729	0.0195	1.4656							
086.4007292579933	+09.1201754980465	086.40073095610	0.4387	+09.12018248213	0.3941	3336187006186214400	0.8087	0.5417	0.389	1.083	1.622	0.940	0	2.1573e+02	1.3217e+00	19.8536	0.0067	6.9233e+01	1.3541e+01	20.7506	0.2124	2.1773e+02	8.9747e+00	18.9171	0.0448	1.8335							
086.3952275078688	+09.1179221600713	086.39522410072	0.6590	+09.11791993159	0.5904	3336186971826474368	-0.1517	0.8083	-0.781	1.602	-0.518	1.373	0	1.9213e+02	1.2368e+00	19.9794	0.0070	6.3009e+01	6.7373e+00	20.8529	0.1161	2.0485e+02	9.9513e+00	18.9833	0.0527	1.8696							
086.3921138549108	+09.1228138793428	086.39211637262	0.8330	+09.12279508519	0.7541	3336187044843327744	2.9890	1.0162	0.577	2.133	-4.365	1.789	0	1.0881e+02	1.1821e+00	20.5967	0.0118	5.1808e+01	1.6166e+01	21.0654	0.3388	1.9458e+02	7.2504e+00	19.0392	0.0405	2.0262							
086.3923344405535	+09.1140798693436	086.39232746143	0.5238	+09.11405974959	0.4504	3336186971827003008	1.4604	0.7587	-1.600	1.707	-4.673	1.747	0	2.1619e+02	1.3633e+00	19.8513	0.0068	1.2662e+02	2.1338e+01	20.0951	0.1830	2.5047e+02	6.8306e+00	18.7650	0.0296	1.3301							
086.3964734240252	+09.1341164834669	086.39645495493	0.7002	+09.13412103332	0.6293	3336187079203060608	-0.4383	0.8792	-4.235	1.815	1.057	1.548	0	1.2737e+02	1.1417e+00	20.4257	0.0097	6.2809e+01	7.3740e+00	20.8563	0.1275	1.6810e+02	1.3089e+01	19.1980	0.0845	1.6583							
086.4049084867174	+09.1304626880517	086.40490013808	0.1755	+09.13044935966	0.1598	3336187079204088576	0.2779	0.2083	-1.914	0.389	-3.096	0.302	0	8.6423e+02	2.0489e+00	18.3468	0.0026	3.8051e+02	9.1457e+00	18.9005	0.0261	7.8937e+02	2.2347e+01	17.5187	0.0307	1.3817							
086.3922339019064	+09.1251134051020	086.39220587465	0.8625	+09.12509220776	0.7367	3336187044843326976	-0.3976	1.2681	-6.427	2.849	-4.923	2.796	0	1.0769e+02	1.0449e+00	20.6079	0.0105	5.3822e+01	1.0505e+01	21.0240	0.2119	1.7959e+02	8.0964e+00	19.1262	0.0489	1.8978							
086.4289147660139	+09.1196038907084	086.42893019101	0.6124	+09.11959489423	0.5531	3336187177984905856	-1.3418	0.7622	3.537	1.614	-2.090	1.370	0	1.3750e+02	1.1555e+00	20.3426	0.0091	6.9951e+01	1.9379e+01	20.7394	0.3008	1.3528e+02	1.1150e+01	19.4338	0.0895	1.3056							
086.4359371834981	+09.1233528318671	086.43594355985	0.1827	+09.12334693544	0.1617	3336187182283220736	0.3212	0.2068	1.462	0.387	-1.369	0.295	0	8.9106e+02	1.9212e+00	18.3136	0.0023	3.6631e+02	8.5659e+00	18.9418	0.0254	7.4590e+02	1.2317e+01	17.5802	0.0179	1.3616							
086.4403609934421	+09.1188778179589	086.44036423449	0.4498	+09.11887444235	0.4052	3336187113563744128	0.7106	0.5692	0.743	1.117	-0.784	0.999	0	2.0608e+02	1.3159e+00	19.9033	0.0069	7.6128e+01	6.7089e+00	20.6475	0.0957	1.8948e+02	7.4879e+00	19.0680	0.0429	1.5795							
086.4317165542683	+09.1238107274796	086.43169781379	0.8669	+09.12380218719	0.8029	3336187182282318080	0.9545	0.9623	-4.298	2.573	-1.984	1.944	0	1.3896e+02	1.3023e+00	20.3311	0.0102	6.2228e+01	1.3958e+01	20.8664	0.2435	1.2201e+02	1.0273e+01	19.5459	0.0914	1.3205							
086.4439648131152	+09.1225224199254	086.44396481312	4.0127	+09.12252241993	2.7888	3336187147922525184							0	9.1749e+01	1.4668e+00	20.7819	0.0174	3.7832e+01	1.0817e+01	21.4067	0.3104	1.0783e+02	1.4512e+01	19.6801	0.1461	1.7267							
086.4289371491730	+09.1296921086512	086.42894844333	0.1438	+09.12970510758	0.1311	3336187177984916480	0.3837	0.1712	2.590	0.311	3.019	0.242	0	1.1278e+03	2.2810e+00	18.0578	0.0022	4.9207e+02	1.8165e+01	18.6213	0.0401	1.0077e+03	8.6475e+00	17.2536	0.0093	1.3677							
086.4416658469296	+09.1239929220962	086.44166260606	0.3960	+09.12396093098	0.3522	3336187212344647552	0.4265	0.4375	-0.743	0.936	-7.430	0.812	0	2.8408e+02	1.5287e+00	19.5548	0.0058	7.2068e+01	7.3657e+00	20.7070	0.1110	2.9716e+02	8.1711e+00	18.5794	0.0299	2.1276							
086.4241590534996	+09.1180772261819	086.42415905350	11.6205	+09.11807722618	9.3078	3336187182282358272							0	8.6527e+01	1.4716e+00	20.8455	0.0185	5.1562e+01	1.3237e+01	21.0706	0.2787	1.4477e+02	1.3188e+01	19.3603	0.0989	1.7103							
086.4448796460717	+09.1224402007911	086.44489133304	0.1725	+09.12243516452	0.1532	3336187143625171200	0.2703	0.1906	2.680	0.369	-1.170	0.286	0	9.2625e+02	2.2691e+00	18.2715	0.0027	3.5802e+02	1.0929e+01	18.9666	0.0331	8.7018e+02	1.5154e+01	17.4129	0.0189	1.5537							
086.4549762842239	+09.1264293659803	086.45496807920	0.4078	+09.12642688479	0.3686	3336187143625172608	-0.0301	0.5052	-1.882	0.879	-0.576	0.755	0	2.8757e+02	1.5446e+00	19.5415	0.0058	1.0691e+02	1.0182e+01	20.2788	0.1034	2.6974e+02	1.4420e+01	18.6845	0.0580	1.5943							
086.4452591343229	+09.1238571909807	086.44526379286	0.1450	+09.12385654910	0.1330	3336187143625171072	-0.0359	0.1722	1.068	0.307	-0.149	0.240	0	1.1125e+03	2.2418e+00	18.0726	0.0022	4.7851e+02	8.9958e+00	18.6517	0.0204	9.7232e+02	6.9395e+00	17.2924	0.0077	1.3593							
086.4564426682736	+09.1183002819238	086.45644950519	0.2233	+09.11829446056	0.2045	3336187143625166592	0.0572	0.2623	1.568	0.479	-1.352	0.376	0	5.3069e+02	1.5775e+00	18.8763	0.0032	2.1184e+02	9.2818e+00	19.5364	0.0476	4.8028e+02	1.1928e+01	18.0582	0.0270	1.4782							
086.4492452606687	+09.1324837580822	086.44924178991	0.3544	+09.13247787886	0.3317	3336187212344655744	1.0497	0.4349	-0.796	0.823	-1.365	0.709	0	3.1562e+02	1.6196e+00	19.4404	0.0056	1.0177e+02	9.7485e+00	20.3323	0.1040	3.1204e+02	1.2009e+01	18.5264	0.0418	1.8059							
086.4366905972650	+09.1111302817177	086.43669761104	0.4091	+09.11112212459	0.3652	3336187109265424896	-0.4352	0.5020	1.608	1.018	-1.895	0.865	0	2.3007e+02	1.0823e+00	19.7837	0.0051	8.6332e+01	6.6422e+00	20.5110	0.0835	2.0603e+02	9.4700e+00	18.9771	0.0499	1.5339							
086.4411015305845	+09.1116169841207	086.44110332648	0.4631	+09.11160975750	0.4254	3336187109265425024	0.3723	0.5457	0.412	1.027	-1.678	0.793	0	2.1052e+02	1.1415e+00	19.8801	0.0059	1.1969e+02	1.1530e+01	20.1562	0.1046	2.4691e+02	1.8224e+01	18.7806	0.0801	1.3757							
086.4499081308935	+09.1128251039184	086.44992631829	0.1033	+09.11280866716	0.0864	3336187109265425536	0.6729	0.1611	4.171	0.330	-3.818	0.364	0	2.1781e+03	2.7530e+00	17.3432	0.0014	7.5911e+02	1.1142e+01	18.1506	0.0159	2.1073e+03	1.0859e+01	16.4526	0.0056	1.6981							
086.4390583845206	+09.1300034647434	086.43907190087	0.1028	+09.12998921851	0.0881	3336187212344653568	0.0860	0.1594	3.100	0.326	-3.309	0.371	1	2.2767e+03	2.9627e+00	17.2951	0.0014	9.1707e+02	8.7071e+00	17.9454	0.0103	1.9952e+03	1.3077e+01	16.5120	0.0071	1.4334							
086.4452096968624	+09.1342449683402	086.44521349838	0.1487	+09.13423983897	0.1312	3336187216640730368	0.1401	0.1754	0.872	0.332	-1.191	0.284	0	1.2328e+03	2.6662e+00	17.9612	0.0023	5.5782e+02	1.5404e+01	18.4852	0.0300	1.0142e+03	1.5697e+01	17.2466	0.0168	1.2385							
086.4380673906418	+09.1107353491586	086.43807196285	0.5918	+09.11074090546	0.5258	3336187113562792704	1.5891	0.7405	1.049	1.538	1.290	1.277	0	1.4753e+02	9.5604e-01	20.2662	0.0070	6.6000e+01	1.3096e+01	20.8025	0.2154	1.7210e+02	1.0228e+01	19.1725	0.0645	1.6301							
086.4450291623970	+09.1348804962474	086.44502691977	0.1199	+09.13487889869	0.1030	3336187212344658048	0.2009	0.1877	-0.514	0.377	-0.371	0.434	0	2.0425e+03	2.9170e+00	17.4130	0.0016	1.0436e+03	2.4356e+01	17.8051	0.0253	1.5728e+03	2.3342e+01	16.7703	0.0161	1.0348							
086.4610043179147	+09.1277009731599	086.46099915631	0.1825	+09.12769436348	0.1614	3336187246704389888	1.0996	0.2143	-1.184	0.380	-1.535	0.295	0	7.5735e+02	1.6726e+00	18.4901	0.0024	1.7901e+02	1.1663e+01	19.7192	0.0707	9.1276e+02	2.1378e+01	17.3610	0.0254	2.3582							
086.4624176021783	+09.1234989456032	086.46241760218	4.1861	+09.12349894560	2.9423	3336187246704385152							0	9.1692e+01	1.2191e+00	20.7825	0.0144	4.4431e+01	9.1529e+00	21.2322	0.2237	9.6548e+01	4.3786e+00	19.8001	0.0492	1.4321							
086.4552887382235	+09.1277735471914	086.45528873822	17.9632	+09.12777354719	14.0675	3336187251001735296							0	8.6791e+01	1.2348e+00	20.8422	0.0154	4.6980e+01	1.6847e+01	21.1716	0.3893	1.0844e+02	1.1631e+01	19.6739	0.1165	1.4977							
086.4613310928229	+09.1263952628137	086.46135421670	0.7010	+09.12635136133	0.6279	3336187251001733632	-1.5979	0.8642	5.303	1.859	-10.196	1.573	0	1.1366e+02	1.0962e+00	20.5493	0.0105	4.7404e+01	1.0859e+01	21.1619	0.2487	1.4205e+02	7.9226e+00	19.3808	0.0606	1.7810							
086.4267057651073	+09.1449418063734	086.42671244776	0.1787	+09.14494451245	0.1635	3336187422801387776	0.0723	0.2105	1.532	0.389	0.629	0.301	0	7.9012e+02	1.8938e+00	18.4441	0.0026	3.6299e+02	1.5491e+01	18.9517	0.0463	6.3288e+02	8.1500e+00	17.7586	0.0140	1.1930							
086.4264144637293	+09.1296342687591	086.42641921655	0.0314	+09.12958716268	0.0291	3336187384143297792	0.8654	0.0388	1.090	0.066	-10.941	0.054	0	1.2557e+05	4.3344e+01	12.9411	0.0004	4.2103e+04	1.0163e+02	13.7906	0.0026	1.2264e+05	1.4111e+02	12.0404	0.0012	1.7502	90.94	1.43	4089.28			6.44	10.452
086.4127576097287	+09.1324808662995	086.41277402722	0.5800	+09.13247867430	0.5157	3336187384143346816	0.6709	0.6495	3.765	1.371	-0.509	1.171	0	2.1963e+02	1.2913e+00	19.8342	0.0064	6.7178e+01	9.2713e+00	20.7833	0.1498	3.1790e+02	6.3924e+00	18.5062	0.0218	2.2771							
086.4087483025975	+09.1344810486005	086.40875448433	0.3256	+09.13448958448	0.2964	3336187452865664512	0.2976	0.3977	1.418	0.800	1.983	0.698	0	3.2453e+02	1.3478e+00	19.4102	0.0045	1.2962e+02	1.7334e+01	20.0697	0.1452	2.9620e+02	7.4883e+00	18.5830	0.0274	1.4867							
086.4169129120535	+09.1272603016568	086.41691697422	0.2089	+09.12726094813	0.1904	3336187384143342592	-0.1355	0.2475	0.932	0.456	0.150	0.354	0	6.1717e+02	1.5498e+00	18.7124	0.0027	2.5504e+02	1.1399e+01	19.3349	0.0485	5.4322e+02	1.2574e+01	17.9245	0.0251	1.4104							
086.4108980267104	+09.1396035165354	086.41091258747	0.9563	+09.13960091026	0.8744	3336187457160175616	-0.6887	1.2880	3.339	2.155	-0.605	2.145	0	9.5690e+01	1.2452e+00	20.7362	0.0141	6.8369e+01	1.6479e+01	20.7642	0.2617	1.0293e+02	1.2960e+01	19.7305	0.1367	1.0337							
086.4202558897266	+09.1289951754095	086.42025588973	1.1118	+09.12899517541	1.0371	3336187384143344256							0	3.0362e+02	3.8669e+00	19.4825	0.0138	1.2878e+02	1.3475e+01	20.0768	0.1136	3.5127e+02	1.0488e+01	18.3978	0.0324	1.6789							
086.4081938507016	+09.1337162244326	086.40818946438	0.5154	+09.13371514537	0.4649	3336187452863340544	-0.0674	0.6301	-1.006	1.301	-0.251	1.107	0	1.7536e+02	1.1900e+00	20.0785	0.0074	1.2354e+02	2.1035e+01	20.1219	0.1849	1.3424e+02	1.2267e+01	19.4422	0.0992	0.6797							
086.4260016522474	+09.1316323242218	086.42604711623	0.1551	+09.13152844517	0.1407	3336187388439427328	1.6092	0.1825	10.426	0.338	-24.127	0.262	0	9.2543e+02	1.9608e+00	18.2725	0.0023	2.4773e+02	1.3088e+01	19.3664	0.0574	1.1624e+03	6.4740e+00	17.0985	0.0060	2.2679							
086.4220830129595	+09.1555467228395	086.42208077333	0.0362	+09.15554554862	0.0333	3336187487222579968	0.4883	0.0448	-0.514	0.077	-0.273	0.061	0	1.4747e+04	6.6145e+00	15.2666	0.0005	7.0598e+03	1.3250e+01	15.7294	0.0020	1.1160e+04	1.4245e+01	14.6427	0.0014	1.0867			5033.49	2.0790	1.0297	2.15	2.678
086.4135590143850	+09.1509343517935	086.41354576260	0.2779	+09.15089667246	0.2481	3336187487222577152	0.6274	0.2951	-3.039	0.596	-8.751	0.461	0	5.2083e+02	2.0296e+00	18.8966	0.0042	1.2450e+02	1.2588e+01	20.1135	0.1098	5.9061e+02	7.8312e+00	17.8337	0.0144	2.2798							
086.4310498464463	+09.1429860876325	086.43105672231	0.4601	+09.14299681119	0.4164	3336187422799160960	0.6070	0.5340	1.577	1.041	2.491	0.795	0	2.0015e+02	1.2998e+00	19.9350	0.0071	8.4514e+01	6.7290e+00	20.5341	0.0864	1.9122e+02	6.5646e+00	19.0581	0.0373	1.4760							
086.4006887775062	+09.1412622838901	086.40069363690	1.1460	+09.14125351582	1.1969	3336187457160177792	1.6304	1.6545	1.114	2.469	-2.036	2.384	0	9.4033e+01	1.1435e+00	20.7552	0.0132	2.8042e+01	6.3214e+00	21.7319	0.2448	8.8340e+01	5.7451e+00	19.8965	0.0706	1.8353							
086.4052085580197	+09.1347559531859	086.40522726432	0.6972	+09.13474461827	0.6284	3336187457160178688	-1.9891	0.8543	4.290	1.766	-2.633	1.460	0	1.1479e+02	1.1650e+00	20.5386	0.0110	8.8156e+01	6.5928e+00	20.4883	0.0812	1.8681e+02	1.6610e+01	19.0834	0.0965	1.4049							
086.4106421585749	+09.1294906990530	086.41069559496	0.7531	+09.12943770575	0.6542	3336187388440702080	-0.9386	1.0923	12.254	2.494	-12.308	2.431	0	1.1431e+02	9.5276e-01	20.5432	0.0090	7.3132e+01	1.0276e+01	20.6911	0.1526	1.7692e+02	1.8556e+01	19.1425	0.1139	1.5486							
086.4164824246855	+09.1444193556360	086.41649041276	0.1963	+09.14442316765	0.1772	3336187487222572544	0.2385	0.2298	1.832	0.439	0.885	0.342	0	6.6685e+02	1.7594e+00	18.6283	0.0029	2.4486e+02	8.1570e+00	19.3791	0.0362	6.2031e+02	9.2791e+00	17.7804	0.0162	1.5987							
086.4032120953832	+09.1422230372450	086.40321209538	1.2356	+09.14222303725	0.9691	3336187457160176640							0	1.0130e+02	1.4100e+00	20.6743	0.0151	6.4476e+01	1.1661e+01	20.8279	0.1964	9.4902e+01	5.3459e+00	19.8187	0.0612	1.0092							
086.4225431073233	+09.1399931403842	086.42250464955	0.6466	+09.14003229971	0.5778	3336187418503092480	2.6442	0.7175	-8.819	1.513	9.095	1.343	0	3.3283e+02	3.5036e+00	19.3828	0.0114	1.2224e+02	1.0059e+01	20.1333	0.0893	4.0130e+02	6.0591e+00	18.2532	0.0164	1.8801							
086.4317571846537	+09.1402843657405	086.43175408181	0.4997	+09.14026966719	0.4582	3336187418503092352	0.5891	0.5643	-0.712	1.197	-3.414	0.898	0	2.0219e+02	1.2828e+00	19.9240	0.0069	5.4179e+01	8.0340e+00	21.0168	0.1610	2.3252e+02	7.8951e+00	18.8458	0.0369	2.1710							
086.4316614045078	+09.1383313288204	086.43165019563	0.3376	+09.13833658735	0.3182	3336187418503090560	1.1021	0.4175	-2.570	0.752	1.221	0.633	0	5.0025e+02	1.5600e+00	18.9404	0.0034	1.9792e+02	2.8472e+01	19.6101	0.1562	5.5075e+02	1.5132e+01	17.9095	0.0298	1.7006							
086.4062094804973	+09.1350192598708	086.40621276003	0.0541	+09.13502261884	0.0499	3336187452862827008	0.1062	0.0646	0.752	0.114	0.780	0.091	0	6.3901e+03	4.5312e+00	16.1746	0.0008	3.2421e+03	2.1332e+01	16.5743	0.0071	4.6648e+03	1.6033e+01	15.5898	0.0037	0.9845			5281.10				
086.4129980851914	+09.1451563582956	086.41299808519	1.2371	+09.14515635830	1.0817	3336187491519911424							0	8.5563e+01	1.2245e+00	20.8577	0.0155																
086.3588673338958	+09.1176436645925	086.35888408384	1.0185	+09.11763119615	0.8917	3336187697678366208	-0.9285	1.3082	3.841	3.173	-2.896	3.150	0	9.2746e+01	1.0989e+00	20.7701	0.0129	1.0189e+02	2.4899e+01	20.3311	0.2653	1.4033e+02	2.3756e+01	19.3940	0.1838	0.9370							
086.3465613659683	+09.1210292006532	086.34656136597	1.3335	+09.12102920065	1.1716	3336187732038107136							0	8.5117e+01	1.2920e+00	20.8633	0.0165	5.3862e+01	6.4296e-01	21.0232	0.0130	1.3811e+02	1.1641e+01	19.4113	0.0915	1.6118							
086.3529444935158	+09.1189152990401	086.35293876734	0.6373	+09.11890707423	0.5631	3336187663318629504	-0.3670	0.9390	-1.313	2.008	-1.910	2.172	0	1.4181e+02	1.1699e+00	20.3091	0.0090	8.3617e+01	1.2058e+01	20.5456	0.1566	2.0903e+02	1.5116e+01	18.9614	0.0785	1.5843							
086.3579196210047	+09.1334724475818	086.35791204929	0.8538	+09.13346730444	0.7480	3336187766397838080	1.9037	1.2053	-1.736	2.702	-1.195	2.842	0	1.0622e+02	9.4585e-01	20.6228	0.0097	6.5737e+01	6.1608e+00	20.8069	0.1018	1.0676e+02	9.6325e+00	19.6909	0.0980	1.1160							
086.3654499058983	+09.1243310095171	086.36545981592	0.9620	+09.12432001656	0.8335	3336187697678362496	-0.2485	1.2506	2.273	2.957	-2.553	2.968	0	1.0252e+02	1.2667e+00	20.6614	0.0134	7.6270e+01	2.2678e+01	20.6455	0.3228	1.3614e+02	5.1089e+00	19.4270	0.0407	1.2185							
086.3527129807520	+09.1195886645976	086.35271497583	0.0945	+09.11957088859	0.0815	3336187663319568384	0.7635	0.1403	0.458	0.296	-4.129	0.337	0	2.7443e+03	3.1341e+00	17.0923	0.0012	9.7195e+02	1.5959e+01	17.8823	0.0178	2.7155e+03	1.7554e+01	16.1773	0.0070	1.7050							
